date,day,bottle,structure,bottle.number,replicate,connectivity,position,eup.density,tetra.density,ln.pred,ln.prey,pred.oc,prey.oc
1/17/20,190,D5C,dendritic,5,C,3,C,273.2793522,0,5.614147121,0,1,0
1/17/20,190,D6C,dendritic,6,C,3,C,121.9512195,5.081300813,4.811787687,1.805218623,1,1
1/17/20,190,D7C,dendritic,7,C,3,C,79.80049875,9.975062344,4.391983138,2.395625639,1,1
1/17/20,190,D4D,dendritic,4,D,3,C,124.8751249,4.995004995,4.835290343,1.790926622,1,1
1/17/20,190,D5D,dendritic,5,D,3,C,78.55822551,4.621072089,4.37648915,1.726522409,1,1
1/17/20,190,D6D,dendritic,6,D,3,C,115.4039137,0,4.757066158,0,1,0
1/17/20,190,D7D,dendritic,7,D,3,C,60.4534005,0,4.118279172,0,1,0
1/21/20,194,D4A,dendritic,4,A,3,C,68.25938567,0,4.237858669,0,1,0
1/21/20,194,D5A,dendritic,5,A,3,C,39.0815828,14.65559355,3.690916947,2.750828268,1,1
1/21/20,194,D6A,dendritic,6,A,3,C,132.5757576,0,4.89466879,0,1,0
1/21/20,194,D7A,dendritic,7,A,3,C,0,5577.11951,0,8.626606993,0,1
1/21/20,194,D4B,dendritic,4,B,3,C,39.80099502,0,3.708706469,0,1,0
1/21/20,194,D5B,dendritic,5,B,3,C,49.92511233,0,3.930356168,0,1,0
1/21/20,194,D6B,dendritic,6,B,3,C,0,659.3951413,0,6.492838355,0,1
1/21/20,194,D7B,dendritic,7,B,3,C,0,364.0897756,0,5.900143284,0,1
1/22/20,195,D4C,dendritic,4,C,3,C,216.6586423,4.814636495,5.382927975,1.760378272,1,1
1/22/20,195,D5C,dendritic,5,C,3,C,155.8694593,4.870920604,5.05541399,1.770011454,1,1
1/22/20,195,D6C,dendritic,6,C,3,C,76.48183556,19.12045889,4.350043529,3.001737153,1,1
1/22/20,195,D7C,dendritic,7,C,3,C,52.38095238,14.28571429,3.977453985,2.726918686,1,1
1/22/20,195,D4D,dendritic,4,D,3,C,236.2584378,0,5.469150002,0,1,0
1/22/20,195,D5D,dendritic,5,D,3,C,137.4045802,0,4.930181137,0,1,0
1/22/20,195,D6D,dendritic,6,D,3,C,84.11214953,14.01869159,4.443969793,2.709295531,1,1
1/22/20,195,D7D,dendritic,7,D,3,C,55.55555556,9.259259259,4.035223439,2.32818064,1,1
1/23/20,196,D4A,dendritic,4,A,3,C,45.82484725,213.8492872,3.846413986,5.369936793,1,1
1/23/20,196,D5A,dendritic,5,A,3,C,58.6797066,0,4.08899204,0,1,0
1/23/20,196,D6A,dendritic,6,A,3,C,18.69158879,0,2.98019158,0,1,0
1/23/20,196,D7A,dendritic,7,A,3,C,0,11730.68017,0,9.370048168,0,1
1/23/20,196,D4B,dendritic,4,B,3,C,159.5744681,62.86266925,5.078757811,4.156734985,1,1
1/23/20,196,D5B,dendritic,5,B,3,C,5.005005005,0,1.792593289,0,1,0
1/23/20,196,D6B,dendritic,6,B,3,C,190.0950475,20.010005,5.252770935,3.044998753,1,1
1/23/20,196,D7B,dendritic,7,B,3,C,0,915.953699,0,6.821056979,0,1
1/24/20,197,D4C,dendritic,4,C,3,C,245.0744834,0,5.505634268,0,1,0
1/24/20,197,D5C,dendritic,5,C,3,C,74.5526839,0,4.324830213,0,1,0
1/24/20,197,D6C,dendritic,6,C,3,C,83.90918065,0,4.441582222,0,1,0
1/24/20,197,D7C,dendritic,7,C,3,C,152.4090462,0,5.033107859,0,1,0
1/24/20,197,D4D,dendritic,4,D,3,C,20.27369488,35.47896604,3.057471327,3.596735822,1,1
1/24/20,197,D5D,dendritic,5,D,3,C,193.578848,0,5.270837469,0,1,0
1/24/20,197,D6D,dendritic,6,D,3,C,148.0019734,0,5.00395955,0,1,0
1/24/20,197,D7D,dendritic,7,D,3,C,116.8224299,0,4.76917866,0,1,0
1/27/20,200,D4A,dendritic,4,A,3,C,132.2880941,0,4.892512907,0,1,0
1/27/20,200,D5A,dendritic,5,A,3,C,69.03353057,0,4.248974136,0,1,0
1/27/20,200,D6A,dendritic,6,A,3,C,54.18719212,9.852216749,4.0107309,2.384369368,1,1
1/27/20,200,D7A,dendritic,7,A,3,C,236.3724071,1310.922222,5.469630246,7.179248686,1,1
1/27/20,200,D4B,dendritic,4,B,3,C,311.5727003,0,5.744837083,0,1,0
1/27/20,200,D5B,dendritic,5,B,3,C,97.56097561,0,4.590675398,0,1,0
1/27/20,200,D6B,dendritic,6,B,3,C,270.018622,0,5.602187534,0,1,0
1/27/20,200,D7B,dendritic,7,B,3,C,0,1317.47046,0,7.184227601,0,1
1/28/20,201,D4C,dendritic,4,C,3,C,10.03512293,0,2.40108318,0,1,0
1/28/20,201,D5C,dendritic,5,C,3,C,9.905894007,0,2.389303378,0,1,0
1/28/20,201,D6C,dendritic,6,C,3,C,9.995002499,0,2.397440851,0,1,0
1/28/20,201,D7C,dendritic,7,C,3,C,4.967709886,0,1.78636325,0,1,0
1/28/20,201,D4D,dendritic,4,D,3,C,10.05025126,0,2.402453166,0,1,0
1/28/20,201,D5D,dendritic,5,D,3,C,204.616999,0,5.32601521,0,1,0
1/28/20,201,D6D,dendritic,6,D,3,C,24.83854943,0,3.251867541,0,1,0
1/28/20,201,D7D,dendritic,7,D,3,C,303.6336486,0,5.719109903,0,1,0
1/30/20,203,D4A,dendritic,4,A,3,C,0,0,0,0,0,0
1/30/20,203,D5A,dendritic,5,A,3,C,4.99001996,4.99001996,1.790094744,1.790094744,1,1
1/30/20,203,D6A,dendritic,6,A,3,C,244.9168207,4.621072089,5.504993352,1.726522409,1,1
1/30/20,203,D7A,dendritic,7,A,3,C,142.2018349,13.76146789,4.964255068,2.692020265,1,1
1/30/20,203,D4B,dendritic,4,B,3,C,136.2141851,0,4.9215431,0,1,0
1/30/20,203,D5B,dendritic,5,B,3,C,9.965122073,0,2.394719515,0,1,0
1/30/20,203,D6B,dendritic,6,B,3,C,4.965243297,0,1.785949842,0,1,0
1/30/20,203,D7B,dendritic,7,B,3,C,0,6362.293981,0,8.758301444,0,1
1/31/20,204,D4C,dendritic,4,C,3,C,170.6161137,9.478672986,5.145260085,2.349342047,1,1
1/31/20,204,D5C,dendritic,5,C,3,C,199.0049751,9.950248756,5.298342242,2.393362173,1,1
1/31/20,204,D6C,dendritic,6,C,3,C,163.3663366,4.95049505,5.102097696,1.783474418,1,1
1/31/20,204,D7C,dendritic,7,C,3,C,144.4043321,0,4.979518359,0,1,0
1/31/20,204,D4D,dendritic,4,D,3,C,305,5,5.723585102,1.791759469,1,1
1/31/20,204,D5D,dendritic,5,D,3,C,233.9449541,0,5.459351249,0,1,0
1/31/20,204,D6D,dendritic,6,D,3,C,217.5969726,0,5.387229727,0,1,0
1/31/20,204,D7D,dendritic,7,D,3,C,236.9439072,0,5.472034962,0,1,0
2/3/20,207,D4A,dendritic,4,A,3,C,175.1893939,9.46969697,5.171559518,2.348485082,1,1
2/3/20,207,D5A,dendritic,5,A,3,C,40.56795132,0,3.727329469,0,1,0
2/3/20,207,D6A,dendritic,6,A,3,C,111.6504854,0,4.724289976,0,1,0
2/3/20,207,D7A,dendritic,7,A,3,C,457.9392733,0,6.128917899,0,1,0
2/3/20,207,D4B,dendritic,4,B,3,C,228.4880895,4.861448712,5.435851131,1.768396794,1,1
2/3/20,207,D5B,dendritic,5,B,3,C,119.047619,0,4.787888489,0,1,0
2/3/20,207,D6B,dendritic,6,B,3,C,94.33962264,4.965243297,4.557445492,1.785949842,1,1
2/3/20,207,D7B,dendritic,7,B,3,C,67.64374295,16.91093574,4.228929984,2.885411461,1,1
2/4/20,208,D4C,dendritic,4,C,3,C,41.66666667,0,3.753417975,0,1,0
2/4/20,208,D5C,dendritic,5,C,3,C,278.5388128,0,5.633141148,0,1,0
2/4/20,208,D6C,dendritic,6,C,3,C,83.37193145,0,4.435234781,0,1,0
2/4/20,208,D7C,dendritic,7,C,3,C,20.04008016,0,3.046429198,0,1,0
2/4/20,208,D4D,dendritic,4,D,3,C,317.0608958,0,5.762242861,0,1,0
2/4/20,208,D5D,dendritic,5,D,3,C,253.6051716,0,5.539713999,0,1,0
2/4/20,208,D6D,dendritic,6,D,3,C,189.3740137,0,5.24899063,0,1,0
2/4/20,208,D7D,dendritic,7,D,3,C,329.1139241,0,5.799437819,0,1,0
2/6/20,210,D4A,dendritic,4,A,3,C,131.0679612,0,4.883316648,0,1,0
2/6/20,210,D5A,dendritic,5,A,3,C,36.84210526,0,3.633422378,0,1,0
2/6/20,210,D6A,dendritic,6,A,3,C,241.617357,0,5.49148554,0,1,0
2/6/20,210,D7A,dendritic,7,A,3,C,309.8450775,0,5.739294645,0,1,0
2/6/20,210,D4B,dendritic,4,B,3,C,29.97002997,0,3.433019962,0,1,0
2/6/20,210,D5B,dendritic,5,B,3,C,44.7761194,0,3.823762545,0,1,0
2/6/20,210,D6B,dendritic,6,B,3,C,75.1503006,0,4.332709027,0,1,0
2/6/20,210,D7B,dendritic,7,B,3,C,0,3936.282365,0,8.278246009,0,1
2/7/20,211,D4C,dendritic,4,C,3,C,272.9528536,0,5.612956024,0,1,0
2/7/20,211,D5C,dendritic,5,C,3,C,320.1219512,0,5.771820961,0,1,0
2/7/20,211,D6C,dendritic,6,C,3,C,181.9970487,0,5.209470025,0,1,0
2/7/20,211,D7C,dendritic,7,C,3,C,80.95238095,0,4.406138358,0,1,0
2/7/20,211,D4D,dendritic,4,D,3,C,147.6190476,0,5.001386304,0,1,0
2/7/20,211,D5D,dendritic,5,D,3,C,59.73120956,0,4.106457727,0,1,0
2/7/20,211,D6D,dendritic,6,D,3,C,62.22222222,0,4.146655857,0,1,0
2/7/20,211,D7D,dendritic,7,D,3,C,173.9130435,0,5.164288956,0,1,0
2/18/20,222,D4A,dendritic,4,A,3,C,56.70103093,0,4.05527504,0,1,0
2/18/20,222,D5A,dendritic,5,A,3,C,50.37783375,0,3.939206829,0,1,0
2/18/20,222,D6A,dendritic,6,A,3,C,187.3767258,0,5.238443818,0,1,0
2/18/20,222,D7A,dendritic,7,A,3,C,258.973194,0,5.560578526,0,1,0
2/18/20,222,D4B,dendritic,4,B,3,C,80.44243338,0,4.399896432,0,1,0
2/18/20,222,D5B,dendritic,5,B,3,C,165.2478718,0,5.113479878,0,1,0
2/18/20,222,D6B,dendritic,6,B,3,C,0,0,0,0,0,0
2/18/20,222,D7B,dendritic,7,B,3,C,94.10599307,0,4.554991986,0,1,0
2/19/20,223,D4C,dendritic,4,C,3,C,107.8960275,0,4.690393551,0,1,0
2/19/20,223,D5C,dendritic,5,C,3,C,298.8731014,0,5.70335939,0,1,0
2/19/20,223,D6C,dendritic,6,C,3,C,133.4702259,5.133470226,4.901342806,1.813760695,1,1
2/19/20,223,D7C,dendritic,7,C,3,C,171.5438951,0,5.150651668,0,1,0
2/19/20,223,D4D,dendritic,4,D,3,C,226.5861027,0,5.42752864,0,1,0
2/19/20,223,D5D,dendritic,5,D,3,C,139.0176089,0,4.941768193,0,1,0
2/19/20,223,D6D,dendritic,6,D,3,C,183.9880656,0,5.220291313,0,1,0
2/19/20,223,D7D,dendritic,7,D,3,C,208.2300446,0,5.343434339,0,1,0
2/20/20,224,D4A,dendritic,4,A,3,C,77.98165138,0,4.369215564,0,1,0
2/20/20,224,D5A,dendritic,5,A,3,C,27.14932127,0,3.337523243,0,1,0
2/20/20,224,D6A,dendritic,6,A,3,C,111.1111111,0,4.719490443,0,1,0
2/20/20,224,D7A,dendritic,7,A,3,C,252.4752475,0,5.535266175,0,1,0
2/20/20,224,D4B,dendritic,4,B,3,C,192.5925926,0,5.265755913,0,1,0
2/20/20,224,D5B,dendritic,5,B,3,C,142.7212179,0,4.967875436,0,1,0
2/20/20,224,D6B,dendritic,6,B,3,C,38.62660944,0,3.679500848,0,1,0
2/20/20,224,D7B,dendritic,7,B,3,C,80.79847909,0,4.40425865,0,1,0
2/21/20,225,D4C,dendritic,4,C,3,C,95.23809524,0,4.56682528,0,1,0
2/21/20,225,D5C,dendritic,5,C,3,C,131.2217195,0,4.884480207,0,1,0
2/21/20,225,D6C,dendritic,6,C,3,C,100,0,4.615120517,0,1,0
2/21/20,225,D7C,dendritic,7,C,3,C,64.97022198,0,4.189203458,0,1,0
2/21/20,225,D4D,dendritic,4,D,3,C,55.44354839,80.64516129,4.033240995,4.402382556,1,1
2/21/20,225,D5D,dendritic,5,D,3,C,163.2653061,0,5.101482841,0,1,0
2/21/20,225,D6D,dendritic,6,D,3,C,243.4274586,0,5.498918572,0,1,0
2/21/20,225,D7D,dendritic,7,D,3,C,224.4897959,0,5.418274907,0,1,0
2/24/20,228,D4A,dendritic,4,A,3,C,4.95049505,1138.127263,1.783474418,7.038017689,1,1
2/24/20,228,D5A,dendritic,5,A,3,C,90.45226131,0,4.515817102,0,1,0
2/24/20,228,D6A,dendritic,6,A,3,C,98.52216749,392.8571429,4.600380408,5.975988262,1,1
2/24/20,228,D7A,dendritic,7,A,3,C,128.2051282,0,4.861401283,0,1,0
2/24/20,228,D4B,dendritic,4,B,3,C,194.5894637,0,5.27601789,0,1,0
2/24/20,228,D5B,dendritic,5,B,3,C,44.5324097,0,3.818424373,0,1,0
2/24/20,228,D6B,dendritic,6,B,3,C,81.1843362,0,4.408964727,0,1,0
2/24/20,228,D7B,dendritic,7,B,3,C,70.95553453,28.38221381,4.276048352,3.380389519,1,1
2/25/20,229,D4C,dendritic,4,C,3,C,78.31620166,0,4.373442416,0,1,0
2/25/20,229,D5C,dendritic,5,C,3,C,288.4615385,0,5.668022433,0,1,0
2/25/20,229,D6C,dendritic,6,C,3,C,74.07407407,0,4.31847528,0,1,0
2/25/20,229,D7C,dendritic,7,C,3,C,48.26254826,0,3.897164122,0,1,0
2/25/20,229,D4D,dendritic,4,D,3,C,247.6473502,0,5.516035628,0,1,0
2/25/20,229,D5D,dendritic,5,D,3,C,111.6751269,0,4.724508695,0,1,0
2/25/20,229,D6D,dendritic,6,D,3,C,221.2806026,0,5.403940559,0,1,0
2/25/20,229,D7D,dendritic,7,D,3,C,406.5877509,0,6.010256249,0,1,0
2/27/20,231,D4A,dendritic,4,A,3,C,95.78544061,0,4.572496576,0,1,0
2/27/20,231,D5A,dendritic,5,A,3,C,85.10638298,0,4.455583543,0,1,0
2/27/20,231,D6A,dendritic,6,A,3,C,80.35714286,0,4.398848634,0,1,0
2/27/20,231,D7A,dendritic,7,A,3,C,137.1428571,0,4.928288346,0,1,0
2/27/20,231,D4B,dendritic,4,B,3,C,110.4707012,0,4.713761787,0,1,0
2/27/20,231,D5B,dendritic,5,B,3,C,143.9920556,0,4.976678952,0,1,0
2/27/20,231,D6B,dendritic,6,B,3,C,34.86055777,0,3.579638022,0,1,0
2/27/20,231,D7B,dendritic,7,B,3,C,21.18644068,0,3.099481322,0,1,0
2/28/20,232,D4C,dendritic,4,C,3,C,76.70182167,0,4.352878702,0,1,0
2/28/20,232,D5C,dendritic,5,C,3,C,208.4320227,0,5.344399213,0,1,0
2/28/20,232,D6C,dendritic,6,C,3,C,73.4933856,0,4.310710338,0,1,0
2/28/20,232,D7C,dendritic,7,C,3,C,58.96805897,0,4.09381207,0,1,0
2/28/20,232,D4D,dendritic,4,D,3,C,75.47169811,0,4.336920713,0,1,0
2/28/20,232,D5D,dendritic,5,D,3,C,200.9803922,0,5.308170624,0,1,0
2/28/20,232,D6D,dendritic,6,D,3,C,232.3232323,0,5.452424755,0,1,0
2/28/20,232,D7D,dendritic,7,D,3,C,237.8731343,0,5.475932592,0,1,0
3/2/20,235,D4A,dendritic,4,A,3,C,15.06780512,0,2.776817588,0,1,0
3/2/20,235,D5A,dendritic,5,A,3,C,90.69212411,0,4.518436488,0,1,0
3/2/20,235,D6A,dendritic,6,A,3,C,48.87585533,0,3.909537025,0,1,0
3/2/20,235,D7A,dendritic,7,A,3,C,248.3527623,0,5.51886861,0,1,0
3/2/20,235,D4B,dendritic,4,B,3,C,105.0328228,0,4.663748695,0,1,0
3/2/20,235,D5B,dendritic,5,B,3,C,15.04513541,0,2.775405714,0,1,0
3/2/20,235,D6B,dendritic,6,B,3,C,159.1128255,0,5.075878726,0,1,0
3/2/20,235,D7B,dendritic,7,B,3,C,24.15458937,0,3.22504036,0,1,0
3/3/20,236,D4C,dendritic,4,C,3,C,120.0192031,0,4.795949236,0,1,0
3/3/20,236,D5C,dendritic,5,C,3,C,280.6850618,0,5.640789645,0,1,0
3/3/20,236,D6C,dendritic,6,C,3,C,67.56756757,0,4.227819647,0,1,0
3/3/20,236,D7C,dendritic,7,C,3,C,98.52216749,4.926108374,4.600380408,1.779367737,1,1
3/3/20,236,D4D,dendritic,4,D,3,C,342.1052632,26.31578947,5.83803729,3.307464904,1,1
3/3/20,236,D5D,dendritic,5,D,3,C,9.925558313,0,2.391104844,0,1,0
3/3/20,236,D6D,dendritic,6,D,3,C,345.4894434,0,5.847852352,0,1,0
3/3/20,236,D7D,dendritic,7,D,3,C,236.8951613,0,5.471830078,0,1,0
7/10/19,0,D8A,dendritic,8,A,1,D,0.08521656,97.86802667,0.081779562,4.593785897,1,1
7/10/19,0,D9A,dendritic,9,A,1,D,0.0000146,22798.59,1.46E-05,10.03449783,1,1
7/10/19,0,D10A,dendritic,10,A,1,D,0.000014,0.00051757,1.40E-05,0.000517436,1,1
7/10/19,0,D11A,dendritic,11,A,1,D,0.05901735,1.00335817,0.05734145,0.694824857,1,1
7/10/19,0,D12A,dendritic,12,A,1,D,0.0114,0.0000437,0.01133551,4.37E-05,1,1
7/10/19,0,D13A,dendritic,13,A,1,D,0.0000281,1226.6,2.81E-05,7.112816323,1,1
7/10/19,0,D14A,dendritic,14,A,1,D,0.60271141,0.00312259,0.471696826,0.003117725,1,1
7/10/19,0,D15A,dendritic,15,A,1,D,0.18541389,0.00039993,0.170091988,0.00039985,1,1
7/10/19,0,D8B,dendritic,8,B,1,D,0.89,0.0000785,0.636576829,7.85E-05,1,1
7/10/19,0,D9B,dendritic,9,B,1,D,0.03899144,0.01760079,0.038250473,0.01744769,1,1
7/10/19,0,D10B,dendritic,10,B,1,D,59.244339,3028.49,4.098408609,8.016149568,1,1
7/10/19,0,D11B,dendritic,11,B,1,D,0.0007859,49.52502543,0.000785591,3.922468767,1,1
7/10/19,0,D12B,dendritic,12,B,1,D,0.0284,0.000013,0.028004196,1.30E-05,1,1
7/10/19,0,D13B,dendritic,13,B,1,D,0.0000114,6386.76,1.14E-05,8.762138938,1,1
7/10/19,0,D14B,dendritic,14,B,1,D,11.21939292,0.01963453,2.503024273,0.019444259,1,1
7/10/19,0,D15B,dendritic,15,B,1,D,0.00037474,2132.27,0.00037467,7.665411293,1,1
7/10/19,0,D8C,dendritic,8,C,1,D,0.0000784,57404.25,7.84E-05,10.95789104,1,1
7/10/19,0,D9C,dendritic,9,C,1,D,0.00080828,5306.53,0.000807954,8.576881846,1,1
7/10/19,0,D10C,dendritic,10,C,1,D,0.21698024,0.00843466,0.196372577,0.008399287,1,1
7/10/19,0,D11C,dendritic,11,C,1,D,0.00041397,1017.91,0.000413884,6.926488707,1,1
7/10/19,0,D12C,dendritic,12,C,1,D,0.18265605,0.02286811,0.167762799,0.022610554,1,1
7/10/19,0,D13C,dendritic,13,C,1,D,0.0000188,561.9899254,1.88E-05,6.333261733,1,1
7/10/19,0,D14C,dendritic,14,C,1,D,0.0000159,3.01361849,1.59E-05,1.389693201,1,1
7/10/19,0,D15C,dendritic,15,C,1,D,0.06856079,47.53929299,0.066312687,3.882373635,1,1
7/10/19,0,D8D,dendritic,8,D,1,D,6.94590426,112.0541853,2.072656608,4.72786722,1,1
7/10/19,0,D9D,dendritic,9,D,1,D,0.09802344,4.93595841,0.093511691,1.781028499,1,1
7/10/19,0,D10D,dendritic,10,D,1,D,53.78643007,158.2938755,4.003442537,5.07075077,1,1
7/10/19,0,D11D,dendritic,11,D,1,D,41.99448301,99.00172625,3.761071805,4.605187448,1,1
7/10/19,0,D12D,dendritic,12,D,1,D,0.04788841,5.89686782,0.046777101,1.931067369,1,1
7/10/19,0,D13D,dendritic,13,D,1,D,0.06884294,2010.88,0.066576699,7.606824887,1,1
7/10/19,0,D14D,dendritic,14,D,1,D,36.55884969,36.0091485,3.625909028,3.611165139,1,1
7/10/19,0,D15D,dendritic,15,D,1,D,7.797549,1304.34,2.17447316,7.174218822,1,1
7/12/19,2,D8A,dendritic,8,A,1,D,0,7145.84903,0,8.874426843,0,1
7/12/19,2,D9A,dendritic,9,A,1,D,0,19014.49275,0,9.853009334,0,1
7/12/19,2,D10A,dendritic,10,A,1,D,0,1595.330739,0,7.375462986,0,1
7/12/19,2,D11A,dendritic,11,A,1,D,0,3601.516956,0,8.189388035,0,1
7/12/19,2,D12A,dendritic,12,A,1,D,0,458.1280788,0,6.12932921,0,1
7/12/19,2,D13A,dendritic,13,A,1,D,0,14549.18621,0,9.58535907,0,1
7/12/19,2,D14A,dendritic,14,A,1,D,0,0,0,0,0,0
7/12/19,2,D15A,dendritic,15,A,1,D,0,0,0,0,0,0
7/12/19,2,D8B,dendritic,8,B,1,D,0,0,0,0,0,0
7/12/19,2,D9B,dendritic,9,B,1,D,0,4702.209414,0,8.456000409,0,1
7/12/19,2,D10B,dendritic,10,B,1,D,146.5517241,6120.603015,4.994178786,8.719579272,1,1
7/12/19,2,D11B,dendritic,11,B,1,D,0,21287.68051,0,9.965930779,0,1
7/12/19,2,D12B,dendritic,12,B,1,D,0,3781.060938,0,8.238024362,0,1
7/12/19,2,D13B,dendritic,13,B,1,D,0,17700.54815,0,9.781407381,0,1
7/12/19,2,D14B,dendritic,14,B,1,D,9.9009901,533.0396476,2.38885362,6.280470083,1,1
7/12/19,2,D15B,dendritic,15,B,1,D,0,42413.7931,0,10.65525247,0,1
7/12/19,2,D8C,dendritic,8,C,1,D,0,7273.838759,0,8.892176928,0,1
7/12/19,2,D9C,dendritic,9,C,1,D,0,9002.305584,0,9.105347076,0,1
7/12/19,2,D10C,dendritic,10,C,1,D,0,2081.180384,0,7.641170885,0,1
7/12/19,2,D11C,dendritic,11,C,1,D,0,6827.056386,0,8.828795342,0,1
7/12/19,2,D12C,dendritic,12,C,1,D,0,28.92960463,0,3.398848112,0,1
7/12/19,2,D13C,dendritic,13,C,1,D,0,31163.41894,0,10.3470323,0,1
7/12/19,2,D14C,dendritic,14,C,1,D,0,3019.726627,0,8.013252686,0,1
7/12/19,2,D15C,dendritic,15,C,1,D,0,5937.040098,0,8.689134408,0,1
7/12/19,2,D8D,dendritic,8,D,1,D,0,3255,0,8.088254727,0,1
7/12/19,2,D9D,dendritic,9,D,1,D,9.85221675,9655.737705,2.384369368,9.175411158,1,1
7/12/19,2,D10D,dendritic,10,D,1,D,74.23580786,16089.65188,4.320627286,9.685993754,1,1
7/12/19,2,D11D,dendritic,11,D,1,D,0,4971.428571,0,8.511663646,0,1
7/12/19,2,D12D,dendritic,12,D,1,D,0,4256.704981,0,8.356485557,0,1
7/12/19,2,D13D,dendritic,13,D,1,D,0,13200,0,9.488047863,0,1
7/12/19,2,D14D,dendritic,14,D,1,D,56.70103093,3278.846154,4.05527504,8.095551796,1,1
7/12/19,2,D15D,dendritic,15,D,1,D,14.63414634,1297.674419,2.74945739,7.169099346,1,1
7/15/19,5,D8A,dendritic,8,A,1,D,4.90196078,39074.62687,1.775284631,10.5732542,1,1
7/15/19,5,D9A,dendritic,9,A,1,D,0,15000,0,9.615872145,0,1
7/15/19,5,D10A,dendritic,10,A,1,D,0,17001.56169,0,9.741119299,0,1
7/15/19,5,D11A,dendritic,11,A,1,D,0,35127.27273,0,10.46676158,0,1
7/15/19,5,D12A,dendritic,12,A,1,D,42.45283019,24114.13043,3.771675986,10.09059474,1,1
7/15/19,5,D13A,dendritic,13,A,1,D,13.15789474,31606.21762,2.650272401,10.36114078,1,1
7/15/19,5,D14A,dendritic,14,A,1,D,3.81679389,0,1.572108539,0,1,0
7/15/19,5,D15A,dendritic,15,A,1,D,0,0,0,0,0,0
7/15/19,5,D8B,dendritic,8,B,1,D,11.04972376,60.77348066,2.489041735,4.123474157,1,1
7/15/19,5,D9B,dendritic,9,B,1,D,4.50450451,37230,1.705566759,10.52489703,1,1
7/15/19,5,D10B,dendritic,10,B,1,D,764.1025641,2005.208333,6.640009896,7.604001818,1,1
7/15/19,5,D11B,dendritic,11,B,1,D,0,26025.7732,0,10.16688103,0,1
7/15/19,5,D12B,dendritic,12,B,1,D,0,24832.46073,0,10.11994725,0,1
7/15/19,5,D13B,dendritic,13,B,1,D,0,190625,0,12.15806867,0,1
7/15/19,5,D14B,dendritic,14,B,1,D,269.6078431,3957.671958,5.600670699,8.283663884,1,1
7/15/19,5,D15B,dendritic,15,B,1,D,0,45871.50838,0,10.73362127,0,1
7/15/19,5,D8C,dendritic,8,C,1,D,0,60319.35587,0,11.0074249,0,1
7/15/19,5,D9C,dendritic,9,C,1,D,0,28363.63636,0,10.25289845,0,1
7/15/19,5,D10C,dendritic,10,C,1,D,0,18241.89931,0,9.811531204,0,1
7/15/19,5,D11C,dendritic,11,C,1,D,0,21527.63819,0,9.977139337,0,1
7/15/19,5,D12C,dendritic,12,C,1,D,4.90196078,11214.65969,1.775284631,9.325066267,1,1
7/15/19,5,D13C,dendritic,13,C,1,D,11.29943503,28156.25,2.509553329,10.24556015,1,1
7/15/19,5,D14C,dendritic,14,C,1,D,0,20133.92857,0,9.910211326,0,1
7/15/19,5,D15C,dendritic,15,C,1,D,0,11208.51495,0,9.324518246,0,1
7/15/19,5,D8D,dendritic,8,D,1,D,25.77319588,4755.681818,3.287401233,8.467305607,1,1
7/15/19,5,D9D,dendritic,9,D,1,D,0,25925.40288,0,10.16301714,0,1
7/15/19,5,D10D,dendritic,10,D,1,D,291.2621359,4083.333333,5.677651125,8.314913795,1,1
7/15/19,5,D11D,dendritic,11,D,1,D,422.459893,513.368984,6.048458806,6.242940876,1,1
7/15/19,5,D12D,dendritic,12,D,1,D,0,11984.61538,0,9.391462491,0,1
7/15/19,5,D13D,dendritic,13,D,1,D,0,20018.95924,0,9.904485017,0,1
7/15/19,5,D14D,dendritic,14,D,1,D,1094.240838,2706.806283,6.998729561,7.903894096,1,1
7/15/19,5,D15D,dendritic,15,D,1,D,327.1028037,5802.197802,5.793326985,8.66616439,1,1
7/17/19,7,D8A,dendritic,8,A,1,D,35.35353535,18037.83784,3.593291458,9.80028237,1,1
7/17/19,7,D9A,dendritic,9,A,1,D,0,20320.85561,0,9.919452217,0,1
7/17/19,7,D10A,dendritic,10,A,1,D,0,22202.24719,0,10.00799383,0,1
7/17/19,7,D11A,dendritic,11,A,1,D,5.10204082,24181.81818,1.808623276,10.09339767,1,1
7/17/19,7,D12A,dendritic,12,A,1,D,315.7894737,373.6842105,5.758237432,5.926083566,1,1
7/17/19,7,D13A,dendritic,13,A,1,D,50.69124424,21077.72021,3.94528841,9.95601929,1,1
7/17/19,7,D14A,dendritic,14,A,1,D,4.97512438,0,1.787604914,0,1,0
7/17/19,7,D15A,dendritic,15,A,1,D,0,0,0,0,0,0
7/17/19,7,D8B,dendritic,8,B,1,D,26.08695652,682.1705426,3.299052303,6.526744525,1,1
7/17/19,7,D9B,dendritic,9,B,1,D,0,19190.47619,0,9.862221511,0,1
7/17/19,7,D10B,dendritic,10,B,1,D,534.3137255,411.7647059,6.282852978,6.022877711,1,1
7/17/19,7,D11B,dendritic,11,B,1,D,52.13270142,7423.180593,3.972792585,8.9124976,1,1
7/17/19,7,D12B,dendritic,12,B,1,D,12.08459215,44386.8775,2.571435366,10.70072168,1,1
7/17/19,7,D13B,dendritic,13,B,1,D,46.64723032,29067.35751,3.863824503,10.27740549,1,1
7/17/19,7,D14B,dendritic,14,B,1,D,1410.25641,2820.512821,7.252235658,7.945028481,1,1
